CODGEO,MED20
25567,22110.0
25569,25290.0
25570,
25571,28280.0
25572,
25573,
25574,20970.0
25575,24400.0
25578,23020.0
25579,24510.0
25580,19400.0
25582,26230.0
25583,22980.0
25584,26260.0
25586,25800.0
25588,
25589,
25590,
25591,20450.0
25592,32440.0
25594,24110.0
25595,
25596,
25597,20280.0
25598,22990.0
25599,23760.0
25600,32790.0
25601,23440.0
25602,22280.0
25604,22120.0
25605,23590.0
25607,
25608,23680.0
25609,31790.0
25611,26850.0
25612,23680.0
25613,
25614,22930.0
25615,24110.0
25616,26230.0
25617,23760.0
25618,24020.0
25619,30980.0
25620,26430.0
25621,24190.0
25622,25470.0
25623,22200.0
25624,21950.0
25625,
25626,22960.0
25627,21760.0
25629,23470.0
25630,
25631,24420.0
25632,23440.0
25633,21560.0
25634,30320.0
25635,23110.0
26001,21360.0
26002,22660.0
26003,
26004,24040.0
26005,25830.0
26006,24280.0
26007,
26008,22140.0
26009,21440.0
26010,22420.0
26011,21840.0
26012,
26013,
26014,23360.0
26015,
26016,20850.0
26017,
26018,
26019,19590.0
26020,22630.0
26021,20790.0
26022,
26023,22090.0
26024,26840.0
26025,16670.0
26026,
26027,17030.0
26028,22870.0
26030,
26031,22330.0
26032,26380.0
26033,22560.0
26034,23170.0
26035,20040.0
26036,14340.0
26037,25040.0
26038,23280.0
26039,23910.0
26040,
26041,23500.0
26042,24430.0
26043,20420.0
26045,22810.0
26046,
26047,
26048,
26049,23910.0
26050,
26051,
26052,21890.0
26054,22790.0
26055,15780.0
26056,20040.0
26057,20700.0
26058,21550.0
26059,21890.0
26060,16830.0
26061,23570.0
26062,
26063,21190.0
26064,24260.0
26065,24900.0
26066,
26067,
26068,23590.0
26069,19370.0
26070,22080.0
26071,24890.0
26072,22510.0
26073,23460.0
26074,22030.0
26075,
26076,
26077,23460.0
26078,21510.0
26079,23930.0
26080,
26081,24870.0
26082,22010.0
26083,20270.0
26084,23480.0
26085,21530.0
26086,21080.0
26087,23120.0
26088,23830.0
26089,
26090,
26091,
26092,22380.0
26093,25760.0
26094,21470.0
26095,20710.0
26096,22330.0
26097,23650.0
26098,19830.0
26099,23410.0
26100,22470.0
26101,19470.0
26102,23590.0
26103,20130.0
26104,
26105,
26106,21160.0
26107,21070.0
26108,20180.0
26110,25930.0
26111,
26112,19910.0
26113,20600.0
26114,20910.0
26115,22310.0
26116,21030.0
26117,
26118,22610.0
26119,22190.0
26121,24370.0
26122,20240.0
26123,
26124,23670.0
26125,24060.0
26126,
26127,18200.0
26128,
26129,23860.0
26130,
26131,22760.0
26133,20650.0
26134,
26135,19220.0
26136,
26137,19640.0
26138,26360.0
26139,27260.0
26140,24750.0
26141,19890.0
26142,14120.0
26143,19770.0
26144,23030.0
26145,24590.0
26146,24350.0
26147,
26148,22340.0
26149,23790.0
26150,
26152,
26153,
26154,17010.0
26155,21920.0
26156,24410.0
26157,22800.0
26159,19230.0
26160,20690.0
26161,
26162,21740.0
26163,
26164,
26165,21830.0
26166,21020.0
26167,17300.0
26168,18980.0
26169,24080.0
26170,26530.0
26171,22110.0
26172,20640.0
26173,24280.0
26174,22780.0
26175,19880.0
26176,24480.0
26177,24250.0
26178,20480.0
26179,25760.0
26180,19480.0
26181,18660.0
26182,21020.0
26183,22700.0
26185,25010.0
26186,
26188,19670.0
26189,17620.0
26190,
26191,24010.0
26192,21580.0
26193,19390.0
26194,21140.0
26195,20780.0
26196,26850.0
26197,26520.0
26198,20760.0
26199,
26200,
26201,
26202,21690.0
26203,23580.0
26204,19210.0
26205,
26206,25420.0
26207,20370.0
26208,25160.0
26209,
26210,20460.0
26211,23880.0
26212,24260.0
26213,21560.0
26214,
26215,18250.0
26216,20830.0
26217,21160.0
26218,24620.0
26220,20390.0
26221,
26222,
26223,23040.0
26224,21930.0
26225,23710.0
26226,20750.0
26227,
26228,
26229,
26231,24260.0
26232,25370.0
26233,20880.0
26234,21800.0
26235,19810.0
26236,19170.0
26238,17020.0
26239,19640.0
26240,18560.0
26241,18990.0
26242,
26243,21920.0
26244,16600.0
26245,
26246,19930.0
26247,22950.0
26248,21390.0
26249,20590.0
26250,22340.0
26251,22560.0
26252,20840.0
26253,
26254,
26255,
26256,17210.0
26257,23490.0
26258,23200.0
26259,21470.0
26261,24140.0
26262,19840.0
26263,18720.0
26264,20420.0
26266,
26267,
26268,20110.0
26269,
26270,20960.0
26271,24230.0
26272,24930.0
26273,24520.0
26274,
26275,24150.0
26276,22570.0
26277,22120.0
26278,19790.0
26279,
26281,19930.0
26282,19140.0
26283,
26284,26010.0
26285,23440.0
26286,
26287,23370.0
26288,19730.0
26289,20820.0
26290,18090.0
26291,
26292,17770.0
26293,21360.0
26294,23610.0
26295,22510.0
26296,
26298,20720.0
26299,19260.0
26300,
26301,22730.0
26302,22750.0
26303,
26304,17560.0
26305,21930.0
26306,17060.0
26307,21510.0
26308,14940.0
26309,19740.0
26310,21130.0
26311,21290.0
26312,24140.0
26313,23620.0
26314,22340.0
26315,19570.0
26316,21870.0
26317,19900.0
26318,
26319,23260.0
26320,20190.0
26321,15950.0
26322,23370.0
26323,23340.0
26324,23270.0
26325,19150.0
26326,27010.0
26327,19170.0
26328,
26329,16140.0
26330,21750.0
26331,21380.0
26332,21340.0
26333,18120.0
26334,22070.0
26335,22760.0
26336,20260.0
26337,21330.0
26338,25670.0
26339,25150.0
26340,19020.0
26341,21810.0
26342,25640.0
26343,20790.0
26344,21100.0
26345,23320.0
26346,24380.0
26347,21660.0
26348,20880.0
26349,21710.0
26350,
26351,
26352,20650.0
26353,21650.0
26355,24370.0
26356,16500.0
26357,20860.0
26358,24890.0
26359,
26360,23880.0
26361,16400.0
26362,20120.0
26363,
26364,19780.0
26365,23910.0
26367,21880.0
26368,20130.0
26369,
26370,18270.0
26371,
26372,
26373,19490.0
26374,
26375,
26376,
26377,23190.0
26378,
26379,22210.0
26380,23770.0
26381,24530.0
26382,24030.0
27001,22460.0
27002,23530.0
27003,24280.0
27004,25590.0
27005,25550.0
27006,25290.0
27008,22350.0
27009,18100.0
27010,23550.0
27011,23790.0
27012,24780.0
27013,24700.0
27014,27210.0
27015,25420.0
27016,20260.0
27017,23520.0
27018,22800.0
27019,22490.0
27020,24410.0
27021,20550.0
27022,21040.0
27023,23700.0
27025,24220.0
27026,25390.0
27027,23070.0
27028,21030.0
27031,28810.0
27032,24050.0
27033,24080.0
27034,21940.0
27035,
27036,22430.0
27037,22530.0
27038,20800.0
27039,23530.0
27040,22560.0
27042,
27043,20710.0
27044,26410.0
27045,24160.0
27046,21860.0
27047,21860.0
27048,24380.0
27049,21150.0
27050,24180.0
27051,20300.0
27052,23590.0
27053,25700.0
27054,21390.0
27055,23560.0
27056,19980.0
27057,22870.0
27058,24590.0
27059,23810.0
27061,23490.0
27062,25040.0
27063,21100.0
27064,21340.0
27065,21370.0
27066,20230.0
27067,23170.0
27068,17790.0
27069,21550.0
27070,22330.0
27071,23030.0
27072,25630.0
27073,24520.0
27074,21860.0
27075,20930.0
27076,23090.0
27077,21350.0
27078,26260.0
27079,23020.0
27081,27230.0
27082,21110.0
27083,24220.0
27085,24000.0
27089,24940.0
27090,24770.0
27091,25550.0
27094,22810.0
27095,23280.0
27096,22470.0
27097,24590.0
27098,
27099,25980.0
27100,23130.0
27101,23320.0
27102,24840.0
27103,23300.0
27104,24510.0
27105,23740.0
27106,21910.0
27107,21830.0
27108,21010.0
27109,22570.0
27110,23710.0
27111,26230.0
27112,20230.0
27113,21920.0
27114,24980.0
27115,22050.0
27116,19340.0
27117,19620.0
27118,24700.0
27119,24650.0
27120,22680.0
27123,24430.0
27124,25440.0
27125,22820.0
27126,23480.0
27127,23600.0
27129,23730.0
27130,20890.0
27132,25810.0
27133,27390.0
27134,22110.0
27135,24270.0
27136,27780.0
27137,22600.0
27138,20320.0
27139,21160.0
27140,25840.0
27141,
27142,25460.0
27144,25560.0
27146,21710.0
27147,25570.0
27148,19470.0
27149,22790.0
27151,20970.0
27152,23820.0
27153,22110.0
27154,22910.0
27155,
27156,21210.0
27157,21560.0
27158,25120.0
27161,24480.0
27162,21830.0
27163,25310.0
27164,24870.0
27165,19810.0
27167,22500.0
27168,26070.0
27169,22280.0
27170,19570.0
27171,25110.0
27173,24460.0
27174,23190.0
27176,20310.0
27177,23250.0
27179,22630.0
27180,23040.0
27181,24030.0
27182,23650.0
27183,23110.0
27184,26510.0
27185,23130.0
27187,24110.0
27188,25230.0
27189,25080.0
27190,28910.0
27191,24500.0
27192,24810.0
27193,22740.0
27194,22550.0
27196,25080.0
27198,22020.0
27199,24400.0
27200,24880.0
27201,25230.0
27202,23480.0
27203,25330.0
27204,22560.0
27205,20920.0
27206,22740.0
27207,21820.0
27208,23660.0
27209,22190.0
27210,22010.0
27212,23290.0
27213,24540.0
27214,20810.0
27215,24180.0
27216,25910.0
27217,21820.0
27218,21210.0
27219,22930.0
27220,21320.0
27222,21610.0
27224,24530.0
27226,21370.0
27227,20770.0
27228,22640.0
27229,18350.0
27230,22110.0
27231,24860.0
27232,22580.0
27233,23800.0
27234,24360.0
27235,21860.0
27237,21550.0
27238,24980.0
27239,24360.0
27240,20830.0
27241,24570.0
27242,20820.0
27243,23830.0
27245,23010.0
27246,19670.0
27247,23480.0
27248,22510.0
27249,25640.0
27251,21420.0
27252,21720.0
27254,26600.0
27256,23780.0
27258,22990.0
27259,
27260,21990.0
27261,24310.0
27263,23520.0
27266,22860.0
27267,23740.0
27269,20910.0
27271,22840.0
27273,24570.0
27275,18810.0
27276,24220.0
27277,24180.0
27278,24160.0
27279,22690.0
27280,24210.0
27281,24460.0
27282,26180.0
27284,20310.0
27285,27640.0
27286,20930.0
27287,24510.0
27288,22030.0
27289,19660.0
27290,23830.0
27291,21350.0
27294,22310.0
27295,21860.0
27298,25020.0
27299,21180.0
27300,21970.0
27301,24270.0
27302,22670.0
27304,21110.0
27306,24320.0
27307,23650.0
27309,25570.0
27310,22500.0
27311,22100.0
27312,26000.0
27313,24210.0
27315,24220.0
27316,24730.0
27317,22130.0
27318,21070.0
27319,22810.0
27320,23120.0
27321,29870.0
27322,25000.0
27323,19690.0
27324,23320.0
27325,21390.0
27326,24790.0
27327,23740.0
27329,23940.0
27330,23020.0
27331,23850.0
27332,24950.0
27333,21950.0
27334,24200.0
27335,25040.0
27336,26160.0
27337,23420.0
27338,22460.0
27339,26010.0
27340,26070.0
27341,
27342,21930.0
27343,29550.0
27345,23040.0
27346,21940.0
27347,25870.0
27348,25220.0
27349,23100.0
27350,24120.0
27351,25360.0
27353,25620.0
27354,23660.0
27355,21570.0
27358,25540.0
27359,19340.0
27360,22040.0
27361,22390.0
27363,25020.0
27364,23360.0
27365,22870.0
27366,24560.0
27367,20440.0
27368,22570.0
27369,
27370,22070.0
27371,23320.0
27372,21430.0
27373,21760.0
27374,22840.0
27375,19510.0
27376,25630.0
27377,21480.0
27378,23020.0
27379,21360.0
27380,21280.0
27381,21730.0
27382,25780.0
27383,22550.0
27384,24250.0
27385,23410.0
27386,21110.0
27388,21780.0
27389,22610.0
27390,23610.0
27391,24430.0
27392,21400.0
27393,22240.0
27394,25650.0
27395,
27396,21690.0
27397,24040.0
27398,23170.0
27399,
27400,28010.0
27401,29010.0
27403,25810.0
27404,
27405,22890.0
27406,24200.0
27407,23810.0
27408,25460.0
27410,24980.0
27411,25470.0
27412,25280.0
27413,20120.0
27414,19500.0
27415,21270.0
27417,21940.0
27418,20850.0
27419,24390.0
27420,20880.0
27421,23750.0
27422,25230.0
27423,24680.0
27424,21150.0
27425,22570.0
27426,25360.0
27427,21060.0
27428,21480.0
27429,25930.0
27430,20480.0
27431,18300.0
27432,22790.0
27433,18370.0
27434,
27435,22020.0
27436,23790.0
27437,23130.0
27438,19450.0
27439,25660.0
27440,26190.0
27441,
27442,21610.0
27444,23940.0
27445,23520.0
27446,23480.0
27447,24520.0
27448,23160.0
27451,25110.0
27453,21060.0
27454,23350.0
27455,22610.0
27456,25130.0
27457,22180.0
27458,21840.0
27459,
27460,23640.0
27462,22580.0
27463,22440.0
27464,24290.0
27465,25400.0
27466,21730.0
27467,18830.0
27468,19070.0
27469,23230.0
27470,20740.0
27471,25880.0
27472,23990.0
27473,25650.0
27474,25680.0
27475,22790.0
27476,22840.0
27477,25610.0
27478,24350.0
27480,20740.0
27481,24320.0
27482,23420.0
27483,22790.0
27485,19060.0
27486,22350.0
27487,22490.0
27488,25080.0
27489,25480.0
27490,22170.0
27492,21460.0
27493,22450.0
27495,23890.0
27496,23150.0
27497,23220.0
27498,23050.0
27500,21990.0
27501,28310.0
27502,19580.0
27504,24520.0
27505,22460.0
27507,20840.0
27508,22730.0
27511,23960.0
27512,23380.0
27514,21510.0
27516,23200.0
27517,24610.0
27518,21140.0
27520,21030.0
27521,21710.0
27522,21210.0
27524,23680.0
27525,29960.0
27527,23710.0
27528,25230.0
27529,26860.0
27530,
27531,24420.0
27533,25970.0
27534,25580.0
27535,24550.0
27536,24310.0
27537,25570.0
27538,20610.0
27539,25380.0
27540,23530.0
27541,22490.0
27542,20100.0
27543,24610.0
27544,25100.0
27545,29970.0
27546,27430.0
27547,20380.0
27548,23800.0
27550,21340.0
27552,20980.0
27553,24510.0
27554,24980.0
27555,23900.0
27556,
27557,23530.0
27558,23080.0
27560,24470.0
27561,23250.0
27562,23780.0
27563,23400.0
27564,22060.0
27565,20070.0
27567,23940.0
27568,22850.0
27569,22880.0
27570,
27571,22790.0
27572,23630.0
27576,24200.0
27577,24190.0
27578,21280.0
27579,
27580,24960.0
27582,25530.0
27584,23090.0
27586,24010.0
27587,20890.0
27589,27110.0
27590,22910.0
27591,21960.0
27592,22180.0
27593,24950.0
27594,21190.0
27595,25560.0
27597,24160.0
27598,24030.0
27599,25070.0
27601,24090.0
27602,22820.0
27603,21670.0
27604,23770.0
27605,22190.0
27606,22720.0
27608,22490.0
27609,21770.0
27610,
27611,25290.0
27612,25170.0
27613,21320.0
27614,22630.0
27615,27010.0
27616,25600.0
27617,21290.0
27618,21150.0
27620,22140.0
27621,27290.0
27622,20200.0
27623,26480.0
27624,26060.0
27625,20950.0
27627,21160.0
27629,19590.0
27630,21280.0
27631,22680.0
27632,20730.0
27633,22760.0
27635,22460.0
27638,24450.0
27640,21820.0
27641,24410.0
27643,19770.0
27644,26010.0
27645,23790.0
27646,23510.0
27649,23030.0
27650,24140.0
27652,28640.0
27654,25320.0
27655,22250.0
27656,22520.0
27658,23160.0
27659,32460.0
27660,22240.0
27661,26950.0
27662,24490.0
27663,23950.0
27664,23730.0
27665,23190.0
27666,25090.0
27667,23730.0
27668,26680.0
27669,22150.0
27670,22850.0
27671,22720.0
27672,22380.0
27673,21030.0
27674,27190.0
27677,22640.0
27678,24640.0
27679,19680.0
27680,19210.0
27681,20500.0
27682,24460.0
27683,22970.0
27684,24920.0
27685,20950.0
27686,
27689,25150.0
27690,23690.0
27691,24180.0
27692,23520.0
27693,25430.0
27694,27360.0
27695,25060.0
27696,25950.0
27697,30940.0
27698,23750.0
27699,23960.0
27700,24060.0
27701,16910.0
28001,26280.0
28003,26030.0
28004,22790.0
28005,21710.0
28006,24950.0
28007,24050.0
28008,24540.0
28009,
28010,21220.0
28012,20800.0
28013,24940.0
28014,22750.0
28015,22530.0
28016,20320.0
28018,21410.0
28019,25200.0
28021,23370.0
28022,26500.0
28023,26310.0
28024,24780.0
28025,25080.0
28026,23390.0
28027,19940.0
28028,22550.0
28029,20620.0
28030,23270.0
28031,20560.0
28032,23680.0
28033,21030.0
28034,25170.0
28035,25320.0
28036,27500.0
28037,22830.0
28038,23640.0
28039,24220.0
28040,23250.0
28041,22130.0
28045,24010.0
28046,23440.0
28047,23330.0
28048,23570.0
28049,24330.0
28050,25240.0
28051,21670.0
28052,26480.0
28053,24020.0
28054,24010.0
28055,24360.0
28056,29330.0
28057,22100.0
28058,25780.0
28059,19220.0
28060,23680.0
28061,20340.0
28062,26250.0
28064,25100.0
28065,22420.0
28067,
28068,24590.0
28070,25840.0
28071,20550.0
28072,23550.0
28073,24830.0
28074,26070.0
28075,22800.0
28076,27100.0
28077,20480.0
28078,18990.0
28079,19640.0
28080,20610.0
28081,21780.0
28082,26670.0
28084,26410.0
28085,22200.0
28086,21380.0
28087,25340.0
28088,18890.0
28089,20660.0
28090,23670.0
28091,21830.0
28092,23390.0
28094,24570.0
28095,24000.0
28096,25170.0
28098,24750.0
28099,23410.0
28100,25330.0
28102,24790.0
28103,22400.0
28104,25530.0
28105,21340.0
28106,22350.0
28107,27420.0
28108,22890.0
28109,22170.0
28110,25690.0
28111,22420.0
28113,25450.0
28114,20930.0
28116,22020.0
28117,22960.0
28118,28140.0
28119,21610.0
28120,23010.0
28121,
28122,24850.0
28123,21330.0
28124,23490.0
28126,23240.0
28127,21990.0
28128,25010.0
28129,24640.0
28130,22770.0
28132,21400.0
28134,17740.0
28135,29500.0
28136,27230.0
28137,26410.0
28139,24820.0
28140,22760.0
28141,26450.0
28142,23340.0
28143,24880.0
28144,22270.0
28146,27760.0
28147,23350.0
28148,24330.0
28149,19630.0
28151,19760.0
28153,23150.0
28154,25420.0
28155,23940.0
28156,21490.0
28157,22000.0
28158,26750.0
28159,21330.0
28160,24440.0
28161,21410.0
28162,23380.0
28163,26100.0
28164,21880.0
28166,22030.0
28167,24340.0
28168,23550.0
28169,25490.0
28170,25570.0
28171,24650.0
28172,27140.0
28173,25550.0
28175,24080.0
28176,22760.0
28177,23730.0
28178,26720.0
28180,25850.0
28182,23790.0
28183,23130.0
28184,23330.0
28185,26580.0
28187,26480.0
28188,25810.0
28189,23340.0
28190,22860.0
28191,26900.0
28192,21260.0
28193,30270.0
28194,25680.0
28195,27110.0
28196,20780.0
28197,24560.0
28198,22660.0
28199,22220.0
28200,23050.0
28201,25330.0
28202,21270.0
28203,23850.0
28206,21420.0
28207,23770.0
28208,27620.0
28209,24760.0
28210,20280.0
28211,22120.0
28212,24530.0
28213,24160.0
28214,18680.0
28215,24390.0
28216,24440.0
28217,21060.0
28218,19100.0
28219,21110.0
28220,25240.0
28221,25690.0
28222,23480.0
28223,22920.0
28225,23410.0
28226,23280.0
28227,24390.0
28229,20280.0
28230,24520.0
28231,24760.0
28232,21810.0
28233,22370.0
28234,23130.0
28235,28110.0
28236,22710.0
28237,22260.0
28239,25080.0
28240,21780.0
28242,22880.0
28243,25080.0
28245,26480.0
28246,25250.0
28247,25340.0
28248,21090.0
28249,26160.0
28251,24770.0
28252,22620.0
28253,25880.0
28254,23390.0
28255,22670.0
28256,22540.0
28257,
28259,22300.0
28260,
28261,21790.0
28263,22180.0
28264,21810.0
28265,20440.0
28267,24820.0
28268,
28269,25950.0
28270,22570.0
28271,21610.0
28272,22180.0
28273,21570.0
28274,22370.0
28275,26110.0
28276,22970.0
28277,23410.0
28278,27470.0
28279,22440.0
28280,20590.0
28281,25650.0
28282,22200.0
28283,21950.0
28284,23930.0
28285,26150.0
28286,23400.0
28287,21100.0
28289,25560.0
28290,23880.0
28291,23070.0
28292,26360.0
28293,24450.0
28294,24890.0
28296,21300.0
28298,25550.0
28299,26130.0
28300,23330.0
28301,27430.0
28302,22110.0
28303,
28304,23150.0
28305,23280.0
28306,23370.0
28308,23740.0
28309,24990.0
28310,21150.0
28312,23740.0
28313,23640.0
28314,23420.0
28315,
28316,22090.0
28317,24050.0
28319,24070.0
28321,27090.0
28322,22130.0
28323,23760.0
28324,24120.0
28325,24720.0
28326,22570.0
28327,19590.0
28329,24500.0
28330,21810.0
28331,22380.0
28332,25520.0
28333,20630.0
28334,23010.0
28335,21750.0
28336,23970.0
28337,24860.0
28339,24980.0
28341,25110.0
28342,22910.0
28343,27870.0
28344,25050.0
28346,
28347,26600.0
28348,21010.0
28349,29490.0
28350,24660.0
28351,24530.0
28352,28720.0
28353,23740.0
28354,22080.0
28355,27010.0
28357,26220.0
28358,28020.0
28359,20970.0
28360,24410.0
28362,22790.0
28363,24430.0
28364,21380.0
28365,24530.0
28366,23890.0
28367,23820.0
28368,20670.0
28369,22430.0
28370,21630.0
28371,24350.0
28372,27490.0
28373,20970.0
28374,23640.0
28375,25440.0
28377,24390.0
28378,22150.0
28379,26360.0
28380,25290.0
28382,22200.0
28383,23590.0
28385,21450.0
28386,23040.0
28387,20100.0
28388,25800.0
28389,24080.0
28390,23400.0
28391,21720.0
28392,24560.0
28393,23960.0
28394,23460.0
28395,24690.0
28396,23880.0
28397,24570.0
28398,22190.0
28400,25220.0
28401,23990.0
28403,28620.0
28404,19100.0
28405,24480.0
28406,22890.0
28407,21460.0
28408,21670.0
28409,23330.0
28410,22760.0
28411,22940.0
28414,
28415,24400.0
28417,26650.0
28418,24710.0
28419,22670.0
28421,22930.0
28422,21640.0
28423,27000.0
28424,22020.0
28425,26390.0
28426,22900.0
29001,20250.0
29002,20400.0
29003,21920.0
29004,21220.0
29005,24180.0
29006,27000.0
29007,19820.0
29008,21780.0
29010,21920.0
29011,27900.0
29012,16430.0
29013,19900.0
29014,18880.0
29015,23640.0
29016,18980.0
29017,22880.0
29018,18690.0
29019,20840.0
29020,21330.0
29021,22560.0
29022,22410.0
29023,26780.0
29024,20940.0
29025,20990.0
29026,21330.0
29027,20630.0
29028,19510.0
29029,21730.0
29030,22040.0
29031,24450.0
29032,24470.0
29033,19370.0
29034,20260.0
29035,22220.0
29036,18750.0
29037,25240.0
29038,19210.0
29039,22680.0
29040,26170.0
29041,21420.0
29042,22730.0
29043,24590.0
29044,21060.0
29045,25000.0
29046,21160.0
29047,22540.0
29048,22050.0
29049,21670.0
29051,23680.0
29053,22850.0
29054,18530.0
29055,22290.0
29056,25820.0
29057,25580.0
29058,25820.0
29059,22850.0
29060,24920.0
29061,24940.0
29062,21170.0
29063,21080.0
29064,22400.0
29065,21630.0
29066,23260.0
29067,20110.0
29068,20930.0
29069,23900.0
29070,20840.0
29071,20120.0
29072,21800.0
29073,22030.0
29074,20610.0
29075,24470.0
29076,23520.0
29077,21590.0
29078,22510.0
29079,21550.0
29080,24640.0
29081,20290.0
29082,21840.0
29083,
29084,
29085,25560.0
29086,22910.0
29087,21350.0
29089,22650.0
29090,23290.0
29091,22080.0
29093,20910.0
29094,22460.0
29095,23740.0
29097,22150.0
29098,23180.0
29099,23180.0
29100,23310.0
29101,24890.0
29102,19390.0
29103,22620.0
29104,21090.0
29105,21250.0
29106,22620.0
29107,22100.0
29108,21220.0
29109,24870.0
29110,21490.0
29111,20440.0
29112,24970.0
29113,21800.0
29114,18690.0
29115,18900.0
29116,21640.0
29117,22610.0
29119,23480.0
29120,20730.0
29122,19680.0
29123,21260.0
29124,21720.0
29125,18710.0
29126,23270.0
29128,20650.0
29130,26410.0
29131,21290.0
29132,25080.0
29133,25020.0
29134,22390.0
29135,24190.0
29136,20990.0
29137,24740.0
29139,21290.0
29140,25570.0
29141,18810.0
29142,21740.0
29143,21180.0
29144,21140.0
29145,21430.0
29146,22720.0
29147,22730.0
29148,20890.0
29150,23470.0
29151,20410.0
29152,21310.0
29153,23940.0
29155,20180.0
29156,23390.0
29158,21920.0
29159,20870.0
29160,23360.0
29161,23920.0
29162,20940.0
29163,21280.0
29165,23120.0
29166,21520.0
29167,22540.0
29168,20650.0
29169,22270.0
29170,24310.0
29171,22010.0
29172,22600.0
29173,21650.0
29174,22000.0
29175,20180.0
